Frequency,DateTime,Pmin,Pmax,PathLength,XStart,YStart,XEnd,YEnd,ID,Start_Concat,End_Concat,Time,PowerTLTMmax[dBm],PowerTLTMmin[dBm]
39.172,201106102000,-52.0,-51.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 20:00,5,3
39.172,201106102015,-53.0,-51.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 20:15,5,3
39.172,201106102030,-52.0,-51.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 20:30,5,3
39.172,201106102045,-52.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 20:45,5,3
39.172,201106102100,-51.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 21:00,5,3
39.172,201106102115,-50.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 21:15,5,3
39.172,201106102130,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 21:30,5,3
39.172,201106102145,-52.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 21:45,5,3
39.172,201106102200,-52.0,-51.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 22:00,5,3
39.172,201106102215,-51.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 22:15,5,3
39.172,201106102230,-50.0,-50.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 22:30,5,3
39.172,201106102245,-50.0,-49.0,0.80471,4.76633,52.49794,4.76281,52.50484,xysw-RtZo,52.49794 4.76633,52.50484 4.76281,10/06/2011 22:45,5,3
