NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,Position,PowerTLTMmin[dBm],PowerTLTMmax[dBm],SecondsTLTS1,IdLogNum,PowerRLTMmin[dBm],PowerRLTMmax[dBm],SecondsRLTS1,SecondsRLTS2,ES,SES,BBE,UAS
SOEM-M,9389,HC,2013-01-07 10:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 10:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 11:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 11:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 11:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 11:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 12:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 12:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 12:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 12:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 13:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 13:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 13:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 13:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 14:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 14:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 14:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 14:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 15:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 15:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 15:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 15:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 16:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 16:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 16:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 16:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 17:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 17:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 17:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 17:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 18:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 18:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 18:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 18:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 19:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 19:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 19:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 19:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 20:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 20:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 20:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 20:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 21:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 21:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 21:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 21:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 22:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 22:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 22:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 22:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 23:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 23:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-07 23:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,7.0,10.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 00:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-10 00:00:00,24,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 00:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 00:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 00:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 01:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-10 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 01:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 01:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.3,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 01:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 02:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 02:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 02:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 02:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-10 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 03:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 03:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-51.8,-49.6,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 03:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 03:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 04:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 04:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 04:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-10 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 04:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 05:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 05:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-51.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 05:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,HC,2013-01-10 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 05:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 06:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 06:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.9,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 06:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 06:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 07:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 07:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 07:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 07:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 08:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 08:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 08:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-49.6,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 08:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,8.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 09:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 09:15:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,RAU,2013-01-10 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 09:30:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,RAU,2013-01-10 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
SOEM-M,9389,HC,2013-01-10 09:45:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,-50.8,-50.2,0.0,0.0,,,,
SOEM-M,9389,HC,2013-01-10 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,,,,0,,,,,0.0,0.0,0.0,0.0
SOEM-M,9389,RAU,2013-01-10 10:00:00,15,Near End,b459_00459_04368_6880.342,1+0,-,7.0,7.0,0.0,0,,,,,,,,
